trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
730,False,"{'a': 0.5, 'e': 0.30305456429856537}",35,21,20.21180755859665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.3014054679689353}",25,0,23.133898420766542,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
732,False,"{'a': 0.5, 'e': 0.2997554695631051}",35,18,28.09493743916354,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.29810457401935386}",20,0,-29.026152010585278,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
734,False,"{'a': 0.5, 'e': 0.2964527862786455}",25,0,-11.724699350092367,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.2948001112846145}",25,11,-18.470934057069186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
736,False,"{'a': 0.5, 'e': 0.29314655398355033}",20,16,9.19464865147015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.2914921193243837}",25,17,-4.22021321949681,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.28983681225867064}",20,6,0.09103736875091872,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.2881806377405785}",20,0,6.646119996937074,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
740,False,"{'a': 0.5, 'e': 0.28652360072687083}",25,9,16.635616782117598,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.28486570617689244}",25,0,23.357844576340188,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
742,False,"{'a': 0.5, 'e': 0.28320695905255466}",30,20,15.489073019802765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.2815473643183205}",20,0,9.68811845914895,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.27988692694118983}",35,5,26.395078481158667,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.2782256518906845}",25,8,-73.0712599265839,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 2}",1
746,False,"{'a': 0.5, 'e': 0.2765635441388333}",35,5,-54.278361988272124,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",1
747,False,"{'a': 0.5, 'e': 0.2749006086601572}",20,15,2.334871548419474,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.27323685043165474}",25,5,-59.37787839773281,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.27157227443278653}",20,4,22.732811591905364,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.2699068856454609}",30,7,15.179282314532704,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.26824068905401893}",25,6,-27.515232906869013,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
752,False,"{'a': 0.5, 'e': 0.26657368964521866}",20,0,22.422439486840243,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.5, 'e': 0.26490589240822165}",25,3,-15.673191713504583,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.5, 'e': 0.26323730233457704}",20,0,19.02188947030056,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
755,False,"{'a': 0.5, 'e': 0.2615679244182067}",25,1,-67.34878412787216,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 2}",1
756,False,"{'a': 0.5, 'e': 0.2598977636553907}",20,0,-48.87716509338254,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
757,False,"{'a': 0.5, 'e': 0.25822682504475175}",20,13,-41.06478756593263,"{0: 4, 1: 0, 2: 1, 3: 2, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.256555113587241}",20,3,15.874588672300899,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.2548826342861222}",20,7,-32.754208947077956,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.25320939214695753}",25,17,5.3571827573546775,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.25153539217759213}",25,5,21.2929097685485,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.2498606393881392}",35,21,10.982442305879283,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.2481851387909652}",25,11,-70.40061373269313,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
764,False,"{'a': 0.5, 'e': 0.24650889540067458}",30,13,-11.533829021789874,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.2448319142340949}",25,18,16.696468072377694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.24315420031026186}",25,0,-6.977929413782998,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
767,False,"{'a': 0.5, 'e': 0.24147575865040422}",30,22,15.45138335980397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.23979659427792877}",25,15,5.0919768172643245,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.2381167122184053}",20,4,10.85416920768419,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.23643611749955157}",20,0,-75.7642660979198,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
771,False,"{'a': 0.5, 'e': 0.23475481515121827}",30,16,-87.95139278227165,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
772,False,"{'a': 0.5, 'e': 0.23307281020537393}",20,7,11.971054974800008,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.23139010769608992}",25,18,13.343800530385423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.2297067126595255}",20,7,14.803321216130158,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.22802263013391202}",25,0,-90.73807231149226,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
776,False,"{'a': 0.5, 'e': 0.22633786515953905}",20,6,11.160787187669667,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.22465242277873837}",25,8,20.536000945122773,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.22296630803586925}",20,0,29.570419654764343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.22127952597730324}",30,13,29.901089642529808,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.21959208165140912}",20,8,10.850556565148924,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.21790398010853773}",20,4,-23.83432481495572,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
782,False,"{'a': 0.5, 'e': 0.21621522640100693}",20,3,-37.9660025014556,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
783,False,"{'a': 0.5, 'e': 0.21452582558308642}",20,1,8.635686368247349,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.21283578271098266}",20,12,3.3658877777136516,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.2111451028428237}",25,11,23.984185845403623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.20945379103864406}",20,8,19.25361720321033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.20776185236036956}",25,11,22.580908813958814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.20606929187180223}",35,11,29.865114903633305,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.20437611463860506}",20,11,14.721605064421254,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.20268232572828696}",20,0,27.2420134283373,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.20098793021018746}",25,0,23.200228779920735,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.19929293315546168}",25,7,-22.60094713448656,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
793,False,"{'a': 0.5, 'e': 0.197597339637065}",25,11,21.758683253531004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.19590115472973804}",30,19,12.958847030896123,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.1942043835099913}",25,8,30.9075647167182,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.19250703105609016}",20,10,19.417682887329455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.19080910244803942}",20,4,17.046392028057817,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.18911060276756864}",20,0,4.7340907862632795,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.18741153709811578}",20,0,23.51614871804814,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.5, 'e': 0.18571191052481342}",25,3,26.238481109163352,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.1840117281344727}",25,19,11.411475475847315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.18231099501556816}",30,14,4.322757107022055,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.18060971625822275}",25,18,13.5347758233719,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.17890789695419237}",20,14,11.023707370050053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.17720554219685075}",30,13,20.820841779425667,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.17550265708117416}",20,12,5.272362737995447,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.17379924670372618}",25,7,5.177254670436492,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.17209531616264248}",25,3,36.78023412598672,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.1703908705576155}",20,15,10.294883590015782,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.16868591498987923}",25,8,20.03329462093828,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.1669804545621939}",35,0,-11.065862388533018,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 1}",0
812,False,"{'a': 0.5, 'e': 0.16527449437883074}",20,0,32.44965095232219,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
813,False,"{'a': 0.5, 'e': 0.16356803954555674}",20,0,9.529419386259573,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
814,False,"{'a': 0.5, 'e': 0.16186109516961927}",20,12,17.111316561733748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.16015366635973088}",25,0,9.070424086653436,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
816,False,"{'a': 0.5, 'e': 0.158445758226054}",20,14,1.1744347939931064,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.1567373758801856}",25,9,26.16029874415996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.15502852443514192}",20,5,2.7650197859237258,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.15331920900534318}",20,12,13.916228699844908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.15160943470659827}",25,17,17.36550146284763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.14989920665608938}",25,14,12.957036196429588,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.148188529972357}",30,21,17.55778584321356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.14647740977528367}",20,7,27.856412217461695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.14476585118607996}",20,0,13.467477577634376,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.1430538593272683}",25,6,11.248418394116202,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.14134143932266782}",20,8,11.298335860142508,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.13962859629737912}",30,0,17.095340847728814,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 0.1379153353777688}",25,11,11.52841796313688,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.13620166169145415}",25,0,42.904506419563575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 0.1344875803672879}",25,6,19.643830633346795,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.13277309653534275}",20,3,27.18153592278899,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.1310582153268961}",25,20,9.54913690010165,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.1293429418744146}",20,5,1.1832235357398633,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.12762728131153894}",30,21,5.9928286324289415,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.1259112387730683}",25,10,27.280526897897857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.12419481939494513}",20,14,11.261117608038482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.12247802831423969}",25,16,13.930298257163534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.12076087066913474}",25,17,3.453692478321403,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.11904335159891011}",30,16,17.912367648153037,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.11732547624392733}",25,0,31.931671000139325,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.11560724974561429}",25,11,-12.105838226860325,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.11388867724644977}",25,15,15.3860096198887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.11216976388994813}",30,10,-4.712248344733381,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
844,False,"{'a': 0.5, 'e': 0.11045051482064389}",25,15,21.248893721302245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.10873093518407628}",20,16,6.203104076040613,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.10701103012677414}",25,14,14.719469590709704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.10529080479623959}",25,8,15.432449048607724,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.10357026434093397}",25,13,19.54410732789668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.1018494139102615}",20,12,4.063898251759333,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.10012825865455417}",20,14,3.522572936716987,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.09840680372505625}",30,13,28.864627350014505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.09668505427390893}",20,13,13.738173546564585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.09496301545413484}",20,3,17.51621366305886,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.09324069241962267}",20,8,22.405967662931868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.09151809032511177}",20,0,30.521944687137093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.5, 'e': 0.08979521432617664}",25,18,13.852976671136478,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.0880720695792116}",30,13,28.61053351312452,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.08634866124141524}",30,22,16.85258143010524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.08462499447077511}",30,13,10.89839751306068,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.0829010744260522}",25,18,14.171629496486648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.08117690626676552}",20,6,-24.374061007195102,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.07945249515317666}",25,16,16.946692406170126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.07772784624627438}",30,22,15.760951063206965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.0760029647077591}",20,12,15.811457615948587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.07427785570002744}",30,8,40.11331187632782,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.07255252438615693}",30,23,0.253136627606809,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.07082697592989033}",20,4,25.124932006294728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.06910121549562034}",25,13,24.303519075835172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.06737524824837408}",30,4,17.169359690075034,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.06564907935379785}",25,8,34.224140622968534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.06392271397814081}",25,17,14.96783351564012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.06219615728824081}",25,6,31.603392162694135,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.060469414451508094}",25,16,18.67293421713279,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.05874249063591}",25,14,9.397159228873118,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.057015391009955535}",20,2,32.849483662589115,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.05528812074267987}",25,8,32.055757281398265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.053560685003628906}",20,12,15.34964465819551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.051833088962843776}",30,20,-23.365760638881884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
879,False,"{'a': 0.5, 'e': 0.05010533779084538}",20,10,17.51735737668767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.04837743665861891}",20,8,12.388393441153495,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.04664939073759838}",20,11,16.855536996369544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.04492120519965113}",30,8,27.581385145382452,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.04319288521706237}",20,12,15.365205566562999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.04146443596251968}",20,11,15.910649237731292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.03973586260909756}",25,14,16.506002254168997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.038007170330241896}",25,17,17.041009967000665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.03627836429975451}",30,20,7.662127999962532,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.03454944969177771}",20,15,10.52918371633281,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.0328204316807787}",20,13,13.05698089086041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.031091315441534217}",20,8,-18.219989444324217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
891,False,"{'a': 0.5, 'e': 0.02936210614911496}",20,16,8.611482138545732,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.027632808978870126}",25,17,17.959545791237897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.025903429106411923}",25,14,21.82542099909002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.024173971707600307}",20,6,28.335050082973495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.02244444195852659}",20,14,11.3609866812241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.02071484503549929}",20,5,23.67339476174245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.018985186115027742}",20,6,24.957975682417423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.017255470373806845}",30,19,17.397824140656862,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.015525702988701548}",25,15,19.504832630227295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.013795889136731364}",20,0,32.50069569058928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.5, 'e': 0.01206603399505488}",20,8,23.995646287260847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.01033614274095426}",20,8,22.04796104637768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.008606220551819746}",35,8,48.736617852111934,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,18.239139208904277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,17,18.91603918683995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,12,24.172404268163593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,16,6.571728162873054,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,12.707818184770584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,14,20.781398280969405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",35,17,37.8709601042598,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,12.670928911628321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,11,24.141880635222932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,11,15.206293699691404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,13.047448284726103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",35,13,39.20470644905097,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,11,28.269582325844578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
